INDEX,INDEX_1,INDEX_1_1,DATE,OBJECT,RA,DEC,X_IMAGE,Y_IMAGE,SOURCES,TEMPLATE_PATH,SCIENCE_PATH,DIFFERENCE_PATH,PDF_PATH
649,439,653,2024-10-09,PGC009789,38.5584525,34.4674589,5104.0,3214.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/NGC0959_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC0959_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC0959_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC0959_L_com_3_rpj_diff.pdf
650,438,654,2024-10-09,PGC009789,38.5584525,34.4674589,2506.0,7964.0,6,/data/transient/AUTOGLASS/Survey_xl106/template/NGC0925_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC0925_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC0925_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC0925_L_com_3_rpj_diff.pdf
651,437,655,2024-10-09,PGC009789,38.5584525,34.4674589,2506.0,7964.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/NGC0925_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC0925_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC0925_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC0925_L_com_3_rpj_diff.pdf
652,436,656,2024-10-09,PGC009403,37.0731255,30.6945556,5796.0,3210.0,30,/data/transient/AUTOGLASS/Survey_xl106/template/UGC01924_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC01924_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC01924_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC01924_L_com_3_rpj_diff.pdf
653,435,690,2024-10-09,PGC008852,34.8174585,31.3985278,10536.0,4988.0,42,/data/transient/AUTOGLASS/Survey_xl106/template/UGC01924_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC01924_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC01924_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC01924_L_com_3_rpj_diff.pdf
654,434,692,2024-10-09,PGC008852,34.8174585,31.3985278,10536.0,4988.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC01924_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC01924_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC01924_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC01924_L_com_3_rpj_diff.pdf
655,433,627,2024-10-09,NGC1073,40.9190205,1.3758352,4076.0,5480.0,766,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1073_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1073_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1073_L_com_3_rpj_diff.pdf
656,432,693,2024-10-09,NGC7743,356.088042,9.9340278,5984.0,3684.0,68,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7742_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7742_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7742_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC7742_L_com_3_rpj_diff.pdf
657,445,647,2024-10-09,PGC010133,40.137483,38.9002519,2386.0,6324.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC02014_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC02014_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC02014_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC02014_L_com_3_rpj_diff.pdf
658,461,631,2024-10-09,PGC010873,43.0946865,36.7351548,3838.0,3780.0,18,/data/transient/AUTOGLASS/Survey_xl106/template/UGC02259_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC02259_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC02259_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC02259_L_com_3_rpj_diff.pdf
659,462,630,2024-10-09,PGC013188,53.4769575,68.110611,9016.0,5884.0,8,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
660,463,629,2024-10-09,PGC013188,53.4769575,68.110611,9016.0,5884.0,112,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
661,492,665,2024-10-09,PGC074867,55.0557915,-18.319,5032.0,9048.0,13,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-073_L_com_3_rpj_diff.pdf
662,491,666,2024-10-09,PGC074867,55.0557915,-18.319,3896.0,10296.0,10,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-065_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-065_L_com_3_rpj_diff.pdf
663,490,667,2024-10-09,PGC074866,55.0423725,-18.9443003,7128.0,5828.0,5,/data/transient/AUTOGLASS/Survey_xl130/template/ESO549-002_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO549-002_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO549-002_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO549-002_L_com_3_rpj_diff.pdf
664,489,668,2024-10-09,PGC074866,55.0423725,-18.9443003,5088.0,6172.0,15,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-073_L_com_3_rpj_diff.pdf
665,488,669,2024-10-09,PGC074866,55.0423725,-18.9443003,4696.0,680.5,21,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1390_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1390_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1390_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1390_L_com_3_rpj_diff.pdf
666,487,670,2024-10-09,PGC074866,55.0423725,-18.9443003,3954.0,7420.0,1,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-065_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-065_L_com_3_rpj_diff.pdf
667,486,671,2024-10-09,PGC074844,54.923901,-17.9180282,9440.0,465.0,3,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1390_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1390_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1390_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1390_L_com_3_rpj_diff.pdf
668,485,672,2024-10-09,PGC074838,54.8463345,-18.758424,5940.0,7024.0,24,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-073_L_com_3_rpj_diff.pdf
669,484,673,2024-10-09,PGC074838,54.8463345,-18.758424,5672.0,1392.0,8,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1390_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1390_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1390_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1390_L_com_3_rpj_diff.pdf
670,483,674,2024-10-09,PGC074838,54.8463345,-18.758424,4808.0,8272.0,23,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-065_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-065_L_com_3_rpj_diff.pdf
671,482,675,2024-10-09,PGC074830,54.768642,-18.5321295,6752.0,1568.0,65,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1390_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1390_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1390_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1390_L_com_3_rpj_diff.pdf
672,481,676,2024-10-09,PGC074830,54.768642,-18.5321295,6280.0,8064.0,29,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-073_L_com_3_rpj_diff.pdf
673,480,677,2024-10-09,PGC074830,54.768642,-18.5321295,5148.0,9312.0,82,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-065_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-065_L_com_3_rpj_diff.pdf
674,479,678,2024-10-09,PGC074820,54.675216,-18.8997341,6684.0,6372.0,21,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-073_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-073_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-073_L_com_3_rpj_diff.pdf
675,478,679,2024-10-09,PGC074820,54.675216,-18.8997341,5552.0,7624.0,18,/data/transient/AUTOGLASS/Survey_xl130/template/ESO548-065_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_ESO548-065_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_ESO548-065_L_com_3_rpj_diff.pdf
676,477,680,2024-10-09,PGC074820,54.675216,-18.8997341,5144.0,2228.0,8,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1390_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1390_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1390_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1390_L_com_3_rpj_diff.pdf
677,476,681,2024-10-09,PGC072163,355.554672,-12.0492787,1404.0,6552.0,74,/data/transient/AUTOGLASS/Survey_xl130/template/NGC7727_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7727_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7727_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC7727_L_com_3_rpj_diff.pdf
678,475,682,2024-10-09,PGC071442,351.6365715,18.2665286,3308.0,7788.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12549_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC12549_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC12549_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC12549_L_com_3_rpj_diff.pdf
679,474,683,2024-10-09,PGC071442,351.6365715,18.2665286,2500.0,8312.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7625_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7625_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7625_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC7625_L_com_3_rpj_diff.pdf
680,473,684,2024-10-09,PGC071069,349.840986,16.5670166,7524.0,3594.0,17,/data/transient/AUTOGLASS/Survey_xl106/template/UGC12549_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGC12549_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGC12549_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGC12549_L_com_3_rpj_diff.pdf
681,472,685,2024-10-09,PGC071069,349.840986,16.5670166,6708.0,4112.0,20,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7625_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7625_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7625_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC7625_L_com_3_rpj_diff.pdf
682,471,686,2024-10-09,PGC070154,344.643444,-4.9383911,3178.0,9768.0,47,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7406_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7406_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7406_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC7406_L_com_3_rpj_diff.pdf
683,470,687,2024-10-09,PGC070154,344.643444,-4.9383911,3178.0,9768.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7406_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7406_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7406_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC7406_L_com_3_rpj_diff.pdf
684,469,688,2024-10-09,PGC015439,68.014584,63.6161111,5716.0,2734.0,126,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1569_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1569_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1569_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC1569_L_com_3_rpj_diff.pdf
685,468,689,2024-10-09,PGC015439,68.014584,63.6161111,5716.0,2734.0,4,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1569_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1569_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1569_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC1569_L_com_3_rpj_diff.pdf
686,467,660,2024-10-09,PGC014241,59.9604165,67.1436111,6052.0,5816.0,19,/data/transient/AUTOGLASS/Survey_xl106/template/UGCA086_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGCA086_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGCA086_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGCA086_L_com_3_rpj_diff.pdf
687,466,659,2024-10-09,PGC014241,59.9604165,67.1436111,6052.0,5816.0,6,/data/transient/AUTOGLASS/Survey_xl106/template/UGCA086_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_UGCA086_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_UGCA086_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_UGCA086_L_com_3_rpj_diff.pdf
688,465,658,2024-10-09,PGC013189,53.4601035,68.3804906,8992.0,6552.0,12,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
689,464,642,2024-10-09,PGC013189,53.4601035,68.3804906,8992.0,6552.0,1,/data/transient/AUTOGLASS/Survey_xl106/template/IC0342_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_IC0342_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_IC0342_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_IC0342_L_com_3_rpj_diff.pdf
690,431,726,2024-10-09,NGC7743,356.088042,9.9340278,5984.0,3684.0,6,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7742_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7742_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7742_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC7742_L_com_3_rpj_diff.pdf
691,494,663,2024-10-09,PGC074867,55.0557915,-18.319,7528.0,179.25,5,/data/transient/AUTOGLASS/Survey_xl130/template/NGC1390_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1390_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1390_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC1390_L_com_3_rpj_diff.pdf
692,430,727,2024-10-09,NGC7742,356.065458,10.7670833,6080.0,7784.0,2,/data/transient/AUTOGLASS/Survey_xl106/template/NGC7743_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7743_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7743_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC7743_L_com_3_rpj_diff.pdf
693,428,729,2024-10-09,NGC7727,354.9742875,-12.2927807,4016.0,5432.0,1503,/data/transient/AUTOGLASS/Survey_xl130/template/NGC7727_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC7727_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC7727_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl130/reddir/2024-10-09/PDF/2024-10-09_NGC7727_L_com_3_rpj_diff.pdf
694,394,698,2024-10-09,NGC1569,67.704936,64.848155,6056.0,5764.0,461,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1569_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1569_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1569_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC1569_L_com_3_rpj_diff.pdf
695,393,699,2024-10-09,NGC1569,67.704936,64.848155,6056.0,5764.0,20,/data/transient/AUTOGLASS/Survey_xl106/template/NGC1569_L_temimg.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/RPJ_IMAGE/2024-10-09_NGC1569_L_com_3_rpj.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/DIF_IMAGE/2024-10-09_NGC1569_L_com_3_rpj_diff.fits,/data/transient/AUTOGLASS/Survey_xl106/reddir/2024-10-09/PDF/2024-10-09_NGC1569_L_com_3_rpj_diff.pdf
